stress pid=35002 workers=8 duty=0.7 periodMs=250
1787341308.0	23.06	14.18	10.35
1787341309.0	23.06	14.18	10.35
1787341310.0	23.06	14.18	10.35
1787341311.0	23.06	14.18	10.35
1787341312.0	23.06	14.18	10.35
1787341313.0	25.70	14.87	10.59
1787341314.0	25.70	14.87	10.59
1787341315.0	25.70	14.87	10.59
1787341316.0	25.70	14.87	10.59
1787341317.0	25.70	14.87	10.59
1787341318.0	26.77	15.27	10.75
1787341319.0	26.77	15.27	10.75
1787341320.0	26.77	15.27	10.75
1787341321.0	26.77	15.27	10.75
1787341322.1	26.77	15.27	10.75
1787341323.1	27.18	15.55	10.86
1787341324.1	27.18	15.55	10.86
1787341325.1	27.18	15.55	10.86
1787341326.1	27.18	15.55	10.86
1787341327.1	27.18	15.55	10.86
1787341328.1	25.81	15.46	10.86
1787341329.1	25.81	15.46	10.86
1787341330.1	25.81	15.46	10.86
1787341331.1	25.81	15.46	10.86
1787341332.1	25.81	15.46	10.86
1787341333.1	25.02	15.47	10.88
1787341334.1	25.02	15.47	10.88
1787341335.1	25.02	15.47	10.88
1787341336.1	25.02	15.47	10.88
1787341337.1	25.02	15.47	10.88
1787341338.1	25.34	15.69	10.98
1787341339.1	25.34	15.69	10.98
1787341340.1	25.34	15.69	10.98
1787341341.1	25.34	15.69	10.98
1787341342.1	25.34	15.69	10.98
1787341343.1	24.19	15.61	10.98
1787341344.1	24.19	15.61	10.98
1787341345.1	24.19	15.61	10.98
1787341346.1	24.19	15.61	10.98
1787341347.1	24.19	15.61	10.98
1787341348.1	23.54	15.62	11.01
1787341349.1	23.54	15.62	11.01
1787341350.1	23.54	15.62	11.01
1787341351.1	23.54	15.62	11.01
1787341352.1	23.54	15.62	11.01
1787341353.1	23.17	15.68	11.05
1787341354.1	23.17	15.68	11.05
1787341355.1	23.17	15.68	11.05
1787341356.1	23.17	15.68	11.05
1787341357.1	23.17	15.68	11.05
1787341358.1	22.36	15.63	11.06
1787341359.1	22.36	15.63	11.06
1787341360.1	22.36	15.63	11.06
1787341361.1	22.36	15.63	11.06
1787341362.1	22.36	15.63	11.06
1787341363.1	21.85	15.64	11.09
1787341364.1	21.85	15.64	11.09
1787341365.1	21.85	15.64	11.09
1787341366.1	21.85	15.64	11.09
1787341367.1	21.85	15.64	11.09
1787341368.1	21.38	15.65	11.12
1787341369.1	21.38	15.65	11.12
1787341370.1	21.38	15.65	11.12
1787341371.1	21.38	15.65	11.12
1787341372.1	21.38	15.65	11.12
1787341373.1	20.39	15.53	11.10
1787341374.1	20.39	15.53	11.10
1787341375.1	20.39	15.53	11.10
1787341376.1	20.39	15.53	11.10
1787341377.1	20.39	15.53	11.10
1787341378.1	20.20	15.58	11.14
1787341379.1	20.20	15.58	11.14
1787341380.1	20.20	15.58	11.14
1787341381.1	20.20	15.58	11.14
1787341382.1	20.20	15.58	11.14
1787341383.1	19.94	15.60	11.17
1787341384.1	19.94	15.60	11.17
1787341385.1	19.94	15.60	11.17
1787341386.1	19.94	15.60	11.17
1787341387.1	19.94	15.60	11.17
1787341388.1	19.22	15.52	11.17
1787341389.1	19.22	15.52	11.17
1787341390.1	19.22	15.52	11.17
1787341391.1	19.22	15.52	11.17
1787341392.1	19.22	15.52	11.17
1787341393.1	18.41	15.41	11.16
1787341394.1	18.41	15.41	11.16
1787341395.1	18.41	15.41	11.16
1787341396.1	18.41	15.41	11.16
1787341397.1	18.41	15.41	11.16
1787341398.1	18.85	15.56	11.23
1787341399.1	18.85	15.56	11.23
1787341400.1	18.85	15.56	11.23
1787341401.1	18.85	15.56	11.23
1787341402.1	18.85	15.56	11.23
1787341403.1	18.62	15.56	11.26
1787341404.1	18.62	15.56	11.26
1787341405.1	18.62	15.56	11.26
1787341406.1	18.62	15.56	11.26
1787341407.1	18.62	15.56	11.26
1787341408.1	18.49	15.59	11.29
1787341409.1	18.49	15.59	11.29
1787341410.1	18.49	15.59	11.29
1787341411.1	18.49	15.59	11.29
1787341412.1	18.49	15.59	11.29
1787341413.1	18.86	15.71	11.35
1787341414.1	18.86	15.71	11.35
1787341415.1	18.86	15.71	11.35
1787341416.1	18.86	15.71	11.35
1787341417.1	18.86	15.71	11.35
1787341418.1	18.39	15.67	11.36
1787341419.1	18.39	15.67	11.36
1787341420.1	18.39	15.67	11.36
1787341421.1	18.39	15.67	11.36
1787341422.1	18.39	15.67	11.36
1787341423.1	18.52	15.74	11.41
1787341424.1	18.52	15.74	11.41
1787341425.1	18.52	15.74	11.41
1787341426.1	18.52	15.74	11.41
1787341427.1	18.52	15.74	11.41
1787341428.1	18.23	15.73	11.43
1787341429.1	18.23	15.73	11.43
1787341430.1	18.23	15.73	11.43
1787341431.1	18.23	15.73	11.43
1787341432.1	18.23	15.73	11.43
1787341433.1	17.81	15.68	11.43
1787341434.1	17.81	15.68	11.43
1787341435.1	17.81	15.68	11.43
1787341436.1	17.81	15.68	11.43
1787341437.1	17.81	15.68	11.43
1787341438.1	18.15	15.79	11.49
1787341439.1	18.15	15.79	11.49
1787341440.1	18.15	15.79	11.49
1787341441.1	18.15	15.79	11.49
1787341442.1	18.15	15.79	11.49
1787341443.1	18.54	15.91	11.55
1787341444.1	18.54	15.91	11.55
1787341445.1	18.54	15.91	11.55
1787341446.1	18.54	15.91	11.55
1787341447.1	18.54	15.91	11.55
1787341448.1	17.93	15.82	11.55
1787341449.1	17.93	15.82	11.55
1787341450.1	17.93	15.82	11.55
1787341451.1	17.93	15.82	11.55
1787341452.1	17.93	15.82	11.55
1787341453.1	17.30	15.73	11.54
1787341454.1	17.30	15.73	11.54
1787341455.1	17.30	15.73	11.54
1787341456.1	17.30	15.73	11.54
1787341457.1	17.30	15.73	11.54
1787341458.1	17.68	15.83	11.60
1787341459.1	17.68	15.83	11.60
1787341460.1	17.68	15.83	11.60
1787341461.1	17.68	15.83	11.60
1787341462.1	17.68	15.83	11.60
1787341463.1	16.98	15.72	11.58
1787341464.1	16.98	15.72	11.58
1787341465.1	16.98	15.72	11.58
1787341466.1	16.98	15.72	11.58
1787341467.1	16.98	15.72	11.58
1787341468.1	16.98	15.74	11.61
1787341469.1	16.98	15.74	11.61
1787341470.1	16.98	15.74	11.61
1787341471.1	16.98	15.74	11.61
1787341472.1	16.98	15.74	11.61
1787341473.1	17.14	15.79	11.65
1787341474.1	17.14	15.79	11.65
1787341475.1	17.14	15.79	11.65
1787341476.1	17.14	15.79	11.65
1787341477.1	17.14	15.79	11.65
1787341478.1	17.61	15.91	11.71
1787341479.1	17.61	15.91	11.71
1787341480.1	17.61	15.91	11.71
1787341481.1	17.61	15.91	11.71
1787341482.1	17.61	15.91	11.71
1787341483.1	18.29	16.08	11.79
1787341484.1	18.29	16.08	11.79
1787341485.1	18.29	16.08	11.79
1787341486.1	18.29	16.08	11.79
1787341487.1	18.29	16.08	11.79
1787341488.1	17.94	16.05	11.80
1787341489.1	17.94	16.05	11.80
1787341490.1	17.94	16.05	11.80
1787341491.1	17.94	16.05	11.80
1787341492.1	17.94	16.05	11.80
1787341493.1	17.47	15.98	11.81
1787341494.1	17.47	15.98	11.81
1787341495.1	17.47	15.98	11.81
1787341496.1	17.47	15.98	11.81
1787341497.1	17.47	15.98	11.81
1787341498.1	17.59	16.03	11.84
1787341499.1	17.59	16.03	11.84
1787341500.1	17.59	16.03	11.84
1787341501.1	17.59	16.03	11.84
1787341502.1	17.59	16.03	11.84
1787341503.1	17.54	16.05	11.87
1787341504.1	17.54	16.05	11.87
1787341505.1	17.54	16.05	11.87
1787341506.1	17.54	16.05	11.87
1787341507.1	17.54	16.05	11.87
1787341508.1	18.06	16.18	11.94
1787341509.1	18.06	16.18	11.94
1787341510.1	18.06	16.18	11.94
1787341511.1	18.06	16.18	11.94
1787341512.1	18.06	16.18	11.94
1787341513.1	17.97	16.19	11.96
1787341514.1	17.97	16.19	11.96
1787341515.1	17.97	16.19	11.96
1787341516.1	17.97	16.19	11.96
1787341517.1	17.97	16.19	11.96
1787341518.1	18.30	16.29	12.02
1787341519.1	18.30	16.29	12.02
1787341520.1	18.30	16.29	12.02
1787341521.1	18.30	16.29	12.02
1787341522.1	18.30	16.29	12.02
1787341523.1	18.19	16.30	12.05
1787341524.1	18.19	16.30	12.05
1787341525.1	18.19	16.30	12.05
1787341526.1	18.19	16.30	12.05
1787341527.1	18.19	16.30	12.05
1787341528.1	18.18	16.33	12.08
1787341529.1	18.18	16.33	12.08
1787341530.1	18.18	16.33	12.08
1787341531.1	18.18	16.33	12.08
1787341532.1	18.18	16.33	12.08
1787341533.1	18.24	16.37	12.12
1787341534.1	18.24	16.37	12.12
1787341535.1	18.24	16.37	12.12
1787341536.1	18.24	16.37	12.12
1787341537.1	18.24	16.37	12.12
1787341538.1	17.82	16.32	12.12
1787341539.1	17.82	16.32	12.12
1787341540.1	17.82	16.32	12.12
1787341541.1	17.82	16.32	12.12
1787341542.1	17.82	16.32	12.12
1787341543.1	17.84	16.35	12.15
1787341544.1	17.84	16.35	12.15
1787341545.1	17.84	16.35	12.15
1787341546.1	17.84	16.35	12.15
1787341547.1	17.84	16.35	12.15
1787341548.1	17.45	16.29	12.16
1787341549.1	17.45	16.29	12.16
1787341550.1	17.45	16.29	12.16
1787341551.1	17.45	16.29	12.16
1787341552.1	17.45	16.29	12.16
1787341553.1	16.77	16.17	12.14
1787341554.1	16.77	16.17	12.14
1787341555.1	16.77	16.17	12.14
1787341556.1	16.77	16.17	12.14
1787341557.1	16.77	16.17	12.14
1787341558.1	16.87	16.20	12.17
1787341559.1	16.87	16.20	12.17
1787341560.1	16.87	16.20	12.17
1787341561.1	16.87	16.20	12.17
1787341562.1	16.87	16.20	12.17
1787341563.1	16.96	16.23	12.20
1787341564.1	16.96	16.23	12.20
1787341565.1	16.96	16.23	12.20
1787341566.1	16.96	16.23	12.20
1787341567.1	16.96	16.23	12.20
1787341568.1	16.89	16.23	12.22
1787341569.1	16.89	16.23	12.22
1787341570.1	16.89	16.23	12.22
1787341571.1	16.89	16.23	12.22
1787341572.1	16.89	16.23	12.22
1787341573.1	16.73	16.21	12.24
1787341574.1	16.73	16.21	12.24
1787341575.1	16.73	16.21	12.24
1787341576.1	16.73	16.21	12.24
1787341577.1	16.73	16.21	12.24
1787341578.1	15.95	16.05	12.21
1787341579.1	15.95	16.05	12.21
1787341580.1	15.95	16.05	12.21
1787341581.2	15.95	16.05	12.21
1787341582.2	15.95	16.05	12.21
1787341583.2	15.88	16.04	12.23
1787341584.2	15.88	16.04	12.23
